web_scraper_order,web_scraper_start_url,category-link-0,category-link-1,image,data,data2,data3,title,name,price,price2,data4
"1767434145-2631","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238933","","+ Více variant","Doprava -","INFINITY","Koš INFINITY 17 L plast šedá","/ks","75 Kč",""
"1767434145-2632","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/259271","","+ Více variant","Doprava -","MILAS","Koš MILAS Š16xD25xV10 skládací olivová","/ks","50 Kč",""
"1767434145-2633","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/259274","","+ Více variant","Doprava -","MILAS","Koš MILAS Š25xd34xV15 skládací olivová","/ks","100 Kč",""
"1767434145-2634","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238895","","+ Více variant","Doprava -","JUTE","Koš JUTE 4,5 L plast krémová","/ks","65 Kč",""
"1767434145-2635","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238896","","+ Více variant","Doprava -","JUTE","Koš JUTE 12 L plast krémová","/ks","100 Kč",""
"1767434145-2636","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238897","","+ Více variant","Doprava -","JUTE","Koš JUTE 20 L plast krémová","/ks","125 Kč",""
"1767434145-2637","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238874","","","Doprava -","BASIC BOX","Úložný box BASIC BOX 9 L s víkem","/ks","75 Kč",""
"1767434145-2638","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238873","","","Doprava -","BASIC BOX","Úložný box BASIC BOX 20 L s víkem čirá","/ks","100 Kč",""
"1767434145-2639","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238871","","","Doprava -","BASIC BOX","Úložný box BASIC BOX 31 L s víkem","/ks","125 Kč",""
"1767434145-2640","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238872","","","Doprava -","BASIC BOX","Box pod postel BASIC BOX 30 L s víkem","/ks","150 Kč",""
"1767434145-2641","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238802","","","Doprava -","BASIC BOX","Úložný box BASIC BOX 52 L s víkem","/ks","215 Kč",""
"1767434145-2642","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238798","","","Doprava -","BASIC BOX","Úložný box BASIC BOX 80 L s víkem","/ks","250 Kč",""
"1767434145-2643","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258416","","","Doprava -","PROBOX","Úložný box PROBOX 3L s víkem čirá","/ks","80 Kč",""
"1767434145-2644","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258410","","","Doprava -","PROBOX","Úložný box PROBOX 8 L s víkem čirá","/ks","95 Kč",""
"1767434145-2645","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/258413","","","Doprava -","PROBOX","Úložný box PROBOX 14 L s víkem čirá","/ks","110 Kč",""
"1767434145-2646","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265716","","","Doprava -","PROBOX","Úložný box PROBOX 21 L s víkem čirá","/ks","175 Kč",""
"1767434145-2647","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258407","","","Doprava -","PROBOX","Úložný box PROBOX 32 L s víkem čirá","/ks","195 Kč",""
"1767434145-2648","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/265713","","","Doprava -","PROBOX","Úložný box pod postel PROBOX 31L s víkem čirá","/ks","260 Kč",""
"1767434145-2649","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/265719","","","Doprava -","PROBOX","Úložný box PROBOX 53 L s víkem čirá","/ks","330 Kč",""
"1767434145-2650","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/267171","","","Doprava -","PROBOX","Úložný box PROBOX 65L s víkem čirá","/ks","350 Kč",""
"1767434145-2651","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265710","","","Doprava -","PROBOX","Úložný box PROBOX 70 L s víkem čirá","/ks","385 Kč",""
"1767434145-2652","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/265655","","+ Více variant","Doprava -","READY TO COLLECT","Odpadkový koš READY TO COLLECT 5 L bílá","/ks","95 Kč",""
"1767434145-2653","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/265658","","+ Více variant","Doprava -","READY TO COLLECT","Odpadkový koš READY TO COLLECT 10 L bílá","/ks","150 Kč",""
"1767434145-2654","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238915","","","Doprava -","BENDIK","Úložný koš BENDIK Ø38xV34 cm 25 L světle šedá","/ks","100 Kč",""
"1767434145-2655","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238822","","","Doprava -","HOME BOX","Úložný box HOME BOX Š56xD70xV19 49L s víkem","/ks","400 Kč",""
"1767434145-2656","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238913","","","Doprava -","MICHAEL","Koš MICHAEL Š22xD38xV43 cm s uchy","/ks","400 Kč",""
"1767434145-2657","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/254628","","+ Více variant","","GERVALD","Koš GERVALD Š20xD25xV16 cm šedá","/ks","45 Kč","Do vyprodání zásob"
"1767434145-2658","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/254631","","+ Více variant","","GERVALD","Koš GERVALD Š30xD30xV30 cm šedá","/ks","125 Kč","Do vyprodání zásob"
"1767434145-2659","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238794","","+ Více variant","Doprava -","FRANS","Koš FRANS Š32xD27xV20 cm černá","/ks","50 Kč",""
"1767434145-2660","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238935","","+ Více variant","Doprava -","FRANS","Koš FRANS Š32xD27xV20 cm šedá","/ks","50 Kč",""
"1767434145-2661","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/270739","","+ Více variant","Doprava -","FRANS","Koš FRANS Š32xD28xV30 cm černá","/ks","60 Kč",""
"1767434145-2662","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238937","","+ Více variant","Doprava -","FRANS","Koš FRANS Š32xD28xV30 cm šedá","/ks","60 Kč",""
"1767434145-2663","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238804","","","Doprava -","ALBAN","Koš ALBAN Š28xD28xV13 cm sv. zelená","/ks","75 Kč",""
"1767434145-2664","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238803","","","Doprava -","ALBAN","Sada košů ALBAN Š14xD28xV13 cm 3 ks/set","/sada","150 Kč",""
"1767434145-2665","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/272057","","","","FINNIAN","Koš FINNIAN Š32xD28xV30 cm různé","/ks","75 Kč",""
"1767434145-2666","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238819","","","","BILL","Koš BILL Š21xD16xV10 cm přírodní","/ks","100 Kč",""
"1767434145-2667","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238833","","+ Více variant","Doprava -","GILLIS","Koš GILLIS Š14xD20xV12 cm tmavě šedá","/ks","100 Kč",""
"1767434145-2668","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/242952","","+ Více variant","Doprava -","GILLIS","Koš GILLIS Š26xD32xV20 cm tmavě šedá","/ks","150 Kč",""
"1767434145-2669","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238841","","+ Více variant","Doprava -","CASPERSEN","Koš CASPERSEN Š17xD23xV13 cm šedá","/ks","125 Kč",""
"1767434145-2670","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238836","","+ Více variant","Doprava -","CASPERSEN","Koš CASPERSEN Š20xD26xV16 cm šedá","/ks","165 Kč",""
"1767434145-2671","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238830","","+ Více variant","Doprava -","CASPERSEN","Koš CASPERSEN Š28xD32xV30 cm šedá","/ks","225 Kč","Do vyprodání zásob"
"1767434145-2672","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238890","","","","VILIUS","Koš VILIUS Š18xD26xV16 cm přírodní","/ks","125 Kč","Do vyprodání zásob"
"1767434145-2673","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238914","","+ Více variant","Doprava -","EJNO","Koš EJNO Š16xD22xV14 cm s přírodním potahem","/ks","150 Kč",""
"1767434145-2674","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/270287","","+ Více variant","Doprava -","EJNO","Koš EJNO Š22xD31xV15 cm s přírodním potahem","/ks","200 Kč",""
"1767434145-2675","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238838","","+ Více variant","Doprava -","BJORN","Koš BJORN Š20xD25xV9 cm přírodní","/ks","150 Kč",""
"1767434145-2676","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238854","","+ Více variant","","BJORN","Koš BJORN Š25xD30xV22 cm přírodní","/ks","250 Kč",""
"1767434145-2677","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238900","","","","GUSTAV","Koš GUSTAV Š28xD28xV13 cm přírodní","/ks","150 Kč","Do vyprodání zásob"
"1767434145-2678","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238820","","","","AMUND","Koš AMUND Š20xD30xV10 cm přírodní","/ks","170 Kč","Do vyprodání zásob"
"1767434145-2679","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238850","","","Doprava -","FJORDUR","Úložný box FJORDUR Š23xD33xV14 cm khaki","/ks","175 Kč",""
"1767434145-2680","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238787","","","Doprava -","LARSEMIL","Koš LARSEMIL Š23xD33xV17 cm přírodní","/ks","175 Kč",""
"1767434145-2681","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/263642","","","Doprava -","LARSEMIL","Koš LARSEMIL Š23xD33xV17 cm černá","/ks","175 Kč",""
"1767434145-2682","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265907","","+ Více variant","Doprava -","MALTE","Koš MALTE Š20xD26xV13 cm šedá","/ks","175 Kč",""
"1767434145-2683","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/255738","","+ Více variant","Doprava -","MALTE","Koš MALTE Š32xD27xV16 cm šedá","/ks","200 Kč",""
"1767434145-2684","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238934","","","Doprava -","ELIS","Koš ELIS Š26xD36xV20 cm šedá","/ks","175 Kč",""
"1767434145-2685","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238851","","","Doprava -","HALVDAN","Koš HALVDAN Š25xD33xV15 cm šedá","/ks","175 Kč",""
"1767434145-2686","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238840","","","","EIRIK","Koš EIRIK Š20xD30xV15 cm mořská tráva","/ks","199 Kč",""
"1767434145-2687","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238796","","","Doprava -","FOLKE","Sada košíků FOLKE 4 ks/bal černá","/ks","200 Kč",""
"1767434145-2688","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/259277","","+ Více variant","Doprava -","HJALTI","Koš HJALTI Š30xD30xV20 cm černá","/ks","200 Kč","Do vyprodání zásob"
"1767434145-2689","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/259280","","+ Více variant","Doprava -","HJALTI","Koš HJALTI Š37xD37xV32 cm černá","/ks","600 Kč",""
"1767434145-2690","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238844","","+ Více variant","Doprava -","THORMOD","Úložný box THORMOD Š24xD34xV18 cm přírodní","/ks","215 Kč",""
"1767434145-2691","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238845","","+ Více variant","Doprava -","THORMOD","Úložný box THORMOD Š40xD30xV22 cm přírodní","/ks","375 Kč",""
"1767434145-2692","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238861","","","Doprava -","ASMUS","Koš ASMUS Š43xD47xV22 cm černá","/ks","225 Kč",""
"1767434145-2693","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238831","","","Doprava -","FRILO","Úložný box FRILO Š32xD30xV29 cm šedá","/ks","235 Kč",""
"1767434145-2694","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/262574","","","Doprava -","JUSTIN","Koš JUSTIN Ø35xV26 cm přírodní","/ks","250 Kč",""
"1767434145-2695","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/249524","","","Doprava -","JOSEF","Koš JOSEF Š25×D33×V14 cm šedá","/ks","265 Kč",""
"1767434145-2696","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238917","","","Doprava -","GJERMUND","Koš GJERMUND Š25xD25xV15 cm přírodní","/ks","275 Kč",""
"1767434145-2697","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/249520","","","Doprava -","KEN","Koš KEN Š23×D33×V18 cm béžová s uchy","/ks","275 Kč",""
"1767434145-2698","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238919","","","Doprava -","RASMUSSEN","Sada košíků RASMUSSEN Š19/12xD26/18xV12 3 ks/bal. přírodní","/ks","300 Kč",""
"1767434145-2699","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238815","","","","FRITLEV","Úložný box FRITLEV Ø29xV15 cm s víkem přírodní","/ks","300 Kč",""
"1767434145-2700","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238828","","","Doprava -","GREG","Koš GREG Š25xD29xV20 cm přírodní","/ks","325 Kč",""
"1767434145-2701","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/249528","","","Doprava -","ARVE","Koš ARVE Ø30×V23 cm s uchy","/ks","325 Kč","Do vyprodání zásob"
"1767434145-2702","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238916","","","Doprava -","ARTHUR","Koš ARTHUR Š29xD39xV15 cm bílá","/ks","400 Kč",""
"1767434145-2703","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238866","","","Doprava -","ALBIN","Koš na papír ALBIN Ø23xV30 cm dřevo","/ks","425 Kč",""
"1767434145-2704","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/261231","","","Doprava -","LABAN","Koš LABAN Š31xD40xV22 cm přírodní","/ks","450 Kč",""
"1767434145-2705","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238817","","","Doprava -","VITUS","Koš VITUS Š30xD23xV12 cm přírodní","/ks","475 Kč",""
"1767434145-2706","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238868","","","Doprava -","BERGE","Koš BERGE Š37xD37xV39 cm černá","/ks","550 Kč",""
"1767434145-2707","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/249516","","","Doprava -","ESPEN","Úložný box ESPEN Š40×D27×V19 cm s víkem","/ks","599 Kč",""
"1767434145-2708","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238837","","","Doprava -","ARE","Koš ARE Ø35xV35 cm přírodní","/ks","649 Kč",""
"1767434145-2709","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238869","","","Doprava -","ELI","Koš ELI Š37xD37xV32 cm přírodní","/ks","649 Kč",""
"1767434145-2710","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238891","","","","ALVAR","Koš ALVAR Ø35xV35 cm přírodní","/ks","799 Kč",""
"1767434145-2711","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238886","","+ Více variant","Doprava","MILAS","Koš MILAS Š16xD25xV10 cm skládací modrá","/ks","50 Kč",""
"1767434145-2712","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/262027","","+ Více variant","Doprava","MILAS","Koš MILAS Š16xD25xV10 cm skládací šedá","/ks","50 Kč",""
"1767434145-2713","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238888","","+ Více variant","Doprava","MILAS","Koš MILAS Š25xD34xV15 cm skládací modrá","/ks","100 Kč",""
"1767434145-2714","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/173641","","+ Více variant","Doprava","MILAS","Koš MILAS Š25xD34xV15 cm skládací šedá","/ks","100 Kč",""
"1767434145-2715","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238862","","+ Více variant","Doprava","INFINITY","Koš INFINITY 1,4 L plast bílá","/ks","25 Kč",""
"1767434145-2716","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238864","","+ Více variant","Doprava","INFINITY","Koš INFINITY 1,4 L plast šedá","/ks","25 Kč",""
"1767434145-2717","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238925","","+ Více variant","Doprava","INFINITY","Koš INFINITY 4,5 L plast bílá","/ks","40 Kč",""
